order_id,assignment_id,user_id,assistment_id,problem_id,original,correct,attempt_count,ms_first_response,tutor_mode,answer_type,sequence_id,student_class_id,position,type,base_sequence_id,skill_id,skill_name,teacher_id,school_id,hint_count,hint_total,overlap_time,template_id,answer_id,answer_text,first_action,bottom_hint,opportunity,opportunity_original
33705994,279733,78559,52325,91659,1,1,1,101466,tutor,algebra,7220,12262,5,MasterySection,6180,317.0,Greatest Common Factor,46174,5056,0,3,101466,47492,,5,0,,87,87.0
25400579,266598,84357,46607,84895,1,0,3,3090,tutor,algebra,8436,12634,3,MasterySection,7012,277.0,Addition and Subtraction Integers,54767,5117,0,4,11938,29881,,7,0,,4,4.0
34319065,280058,78555,50378,89271,1,1,0,1,tutor,algebra,7212,12262,17,MasterySection,6272,296.0,Area Rectangle,46174,5056,0,2,1,30009,,27,0,,16,16.0
28676997,270868,78270,37195,58781,1,0,2,21138,tutor,algebra,9625,12315,47,MasterySection,5950,86.0,Exponents,45778,5056,5,5,41418,30454,,64,0,1.0,11,11.0
33702541,279733,78562,50866,89780,1,1,1,202492,tutor,algebra,7220,12262,5,MasterySection,6180,303.0,Volume Cylinder,46174,5056,0,3,202492,31687,,4.71,0,,54,54.0
36353109,285719,92245,99256,189278,1,1,1,6456,tutor,algebra,11898,14020,2,MasterySection,11898,277.0,Addition and Subtraction Integers,58932,4780,0,4,6456,29950,,7,0,,212,212.0
26584836,267066,79720,48197,86802,1,1,1,5375,tutor,algebra,7185,12618,6,MasterySection,7185,67.0,Multiplication Fractions,49343,5056,0,3,5375,29862,,18-May,0,,10,10.0
33703272,279733,78570,50858,89772,1,1,1,262365,tutor,algebra,7220,12262,5,MasterySection,6180,303.0,Volume Cylinder,46174,5056,0,3,262365,31687,,21.195,0,,83,83.0
29408928,270574,75169,43659,78957,1,0,1,53350,tutor,choose_1,6402,11816,148,MasterySection,6402,75.0,Square Root,22763,73,2,7,132897,42863,,,1,0.0,1,1.0
22403700,263963,81446,50264,89124,1,0,2,36765,tutor,algebra,7000,12515,12,MasterySection,7000,21.0,Interior Angles Figures with More than 3 Sides,45671,5049,2,2,48703,30027,,112,0,1.0,3,3.0
24699242,266952,83190,55594,97659,1,1,1,79058,tutor,algebra,7630,12315,22,MasterySection,5968,311.0,Equation Solving Two or Fewer Steps,45778,5056,0,3,79058,55509,,-0.166666667,0,,16,10.0
34277102,279730,75316,50393,89286,1,0,2,25012,tutor,algebra,7212,12375,6,MasterySection,6272,297.0,Area Trapezoid,46174,5056,0,3,41164,30012,,22.5,0,,2,2.0
38209771,290854,96228,57840,109005,1,1,1,16623,tutor,algebra,8566,14414,141,MasterySection,6009,77.0,Finding Percents,69274,2770,0,0,16623,55693,,37,0,,3,3.0
23187931,265375,78886,53453,93424,1,0,6,29643,tutor,algebra,7229,12438,6,MasterySection,7118,37.0,,23907,76,3,3,398147,52571,,90,0,1.0,1,1.0
24478000,265830,79414,56404,101006,1,1,1,24063,tutor,choose_1,7629,12570,6,MasterySection,5951,50.0,Ordering Fractions,45671,5049,0,0,24063,55828,184076.0,,0,,7,7.0
31745786,271210,78914,36457,56721,1,0,1,131659,tutor,algebra,5922,12352,223,MasterySection,5922,13.0,Median,42999,2770,0,0,131703,30369,,40,0,,1,1.0
28516898,266611,83644,48271,86878,1,0,2,61165,tutor,algebra,8469,12634,16,MasterySection,6916,67.0,Multiplication Fractions,54767,5117,0,3,108666,46274,,1  1/16,0,,11,11.0
29485635,268056,84178,50701,89615,1,1,1,8545,tutor,algebra,7221,12661,15,MasterySection,7011,75.0,Square Root,55425,5056,0,2,8545,29962,,9,0,,3,3.0
30409425,271886,79013,48510,87123,1,1,1,54655,tutor,algebra,9863,12887,13,MasterySection,9863,61.0,Division Fractions,42999,2770,0,4,54655,46275,,27 1/2,0,,20,20.0
38255495,290608,96290,33172,51457,1,1,1,9000,tutor,algebra,9875,14412,30,MasterySection,9875,15.0,Range,69274,2770,0,4,9000,30060,,12,0,,15,15.0
23712500,265352,79073,32154,49307,1,1,1,63708,tutor,algebra,5925,12352,85,MasterySection,5925,74.0,Subtraction Whole Numbers,42999,2770,0,0,63708,30036,,17000,0,,2,2.0
30745503,272587,80233,37760,60045,1,0,2,51457,tutor,fill_in_1,6011,12438,29,MasterySection,6011,76.0,,23907,76,5,6,72007,30305,,231:99,0,0.0,9,9.0
34299362,279733,78544,52333,91667,1,1,1,94650,tutor,algebra,7220,12262,5,MasterySection,6180,317.0,Greatest Common Factor,46174,5056,0,3,94650,47492,,4,0,,143,143.0
20746499,262722,79063,33746,52927,1,1,1,17508,tutor,algebra,5954,12352,8,MasterySection,5954,49.0,Ordering Positive Decimals,42999,2770,0,0,17508,29879,,6.7,0,,1,1.0
26183326,268671,84370,40733,71374,1,0,2,21520,tutor,algebra,6058,12698,4,MasterySection,6058,79.0,Proportion,55938,5255,0,4,81025,30908,,150,0,,10,10.0
36395796,285867,77899,49702,88398,1,1,1,3448,tutor,algebra,6937,14033,7,MasterySection,6937,86.0,Exponents,48183,139,0,3,3448,29913,,36,0,,489,489.0
34474965,276943,88148,48287,86894,1,1,1,18576,tutor,algebra,9865,13214,6,MasterySection,9865,67.0,Multiplication Fractions,60029,5448,0,3,18576,46274,,Sep-50,0,,16,16.0
35112976,281002,78531,50861,89775,1,1,1,48345,tutor,algebra,7220,12262,24,MasterySection,6180,303.0,Volume Cylinder,46174,5056,0,3,48345,31687,,0.785,0,,310,310.0
29516638,268002,78917,44248,79939,0,1,1,4354,tutor,choose_1,6465,12352,172,MasterySection,6465,,,42999,2770,0,3,4354,42870,138026.0,,0,,25,
34269083,223057,90433,31385,47055,1,1,1,162302,tutor,algebra,5898,11844,3,MasterySection,5898,2.0,Circle Graph,13079,73,0,4,162302,30037,,50,0,,1,1.0
36395659,285856,77899,34699,54317,0,1,1,6848,tutor,algebra,5965,14033,4,MasterySection,5965,,,48183,139,0,3,6848,30016,,18,0,,144,
29701563,270966,82163,49670,88362,1,1,1,19528,tutor,algebra,9655,12455,24,MasterySection,6943,311.0,Equation Solving Two or Fewer Steps,49076,5177,0,3,19528,46285,,-66,0,,62,62.0
32416800,277542,75169,47118,85617,1,1,1,2790,tutor,algebra,8936,13241,50,MasterySection,8936,82.0,Scientific Notation,22763,73,0,4,2790,30809,,4,0,,10,10.0
26183402,268671,84376,40757,71398,1,1,1,5418,tutor,algebra,6058,12698,4,MasterySection,6058,79.0,Proportion,55938,5255,0,4,5418,30908,,40,0,,8,8.0
33856384,279728,78495,50906,89820,1,0,2,42422,tutor,algebra,7220,12375,5,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,2,67519,31688,,36,0,,179,179.0
30390317,272670,78453,46632,84920,1,0,1,48422,tutor,algebra,10357,12455,30,MasterySection,6849,47.0,Conversion of Fraction Decimals Percents,49076,5177,4,5,56069,29866,,,1,0.0,36,36.0
34772543,271255,79019,44379,80229,0,0,1,2253,tutor,algebra,6468,12351,174,MasterySection,6468,,,42999,2770,2,2,4432,42219,,,1,1.0,195,
26986171,267252,84142,48940,87620,1,0,12,5899,tutor,algebra,7165,12661,10,MasterySection,6922,311.0,Equation Solving Two or Fewer Steps,55425,5056,3,3,28911,46277,,-23,0,1.0,33,33.0
20436099,262439,78163,47017,85482,1,1,1,14205,tutor,algebra,7323,12315,3,MasterySection,7323,85.0,Absolute Value,45778,5056,0,0,14205,30525,,|18|,0,,2,2.0
28935980,271061,78897,47350,85868,1,1,1,9487,tutor,algebra,9585,12438,18,MasterySection,6876,47.0,Conversion of Fraction Decimals Percents,23907,76,0,3,9487,29870,,40/100,0,,22,22.0
26170068,267154,84123,49263,87948,1,0,21,22457,tutor,algebra,7167,12661,7,MasterySection,6929,311.0,Equation Solving Two or Fewer Steps,55425,5056,1,3,47646,46280,,0,0,0.0,14,14.0
36526831,286128,92246,47364,85882,1,0,3,0,tutor,algebra,6876,14020,100,MasterySection,6876,47.0,Conversion of Fraction Decimals Percents,58932,4780,0,3,15900,29870,,8,0,,964,964.0
33706282,279733,78568,50930,89844,1,1,1,67853,tutor,algebra,7220,12262,5,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,3,67853,47492,,6,0,,51,51.0
33667231,279733,78535,50906,89820,1,1,1,45759,tutor,algebra,7220,12262,5,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,2,45759,31688,,72,0,,54,54.0
35027208,280781,85720,78877,148579,1,1,1,27844,tutor,fill_in_1,9420,13577,39,MasterySection,9420,371.0,Simplifying Expressions positive exponents,45671,5049,0,4,27844,58293,,21(a^4)(b^14),0,,17,17.0
38194114,291448,96237,57407,107872,1,1,1,21913,tutor,algebra,5970,14415,63,MasterySection,5970,311.0,Equation Solving Two or Fewer Steps,69274,2770,0,0,21913,55901,,-2.444444444,0,,61,31.0
24718562,266408,79060,41600,73042,0,0,2,25693,tutor,algebra,6072,12352,109,MasterySection,6072,,,42999,2770,0,2,29309,32879,,62,0,,20,
24695022,266952,78277,55617,97751,1,1,1,27963,tutor,algebra,7630,12315,22,MasterySection,5968,311.0,Equation Solving Two or Fewer Steps,45778,5056,0,3,27963,54697,,-1 2/3,0,,3,3.0
32403420,271222,78913,53336,93296,1,1,1,11168,tutor,algebra,7115,12352,239,MasterySection,7115,8.0,Scatter Plot,42999,2770,0,2,11168,52499,,21,0,,8,8.0
24728894,266682,78981,57446,108057,1,0,1,109263,tutor,algebra,5969,12351,82,MasterySection,5969,312.0,Equation Solving More Than Two Steps,42999,2770,0,0,109305,55836,,14.875/15,0,,8,4.0
38204415,291429,96234,57476,108187,1,1,1,32395,tutor,algebra,5969,14415,82,MasterySection,5969,101.0,,69274,2770,0,0,32395,55834,,43/49,0,,7,7.0
38279397,290766,96218,32157,49317,0,0,2,21497,tutor,algebra,5925,14414,225,MasterySection,5925,92.0,Pattern Finding ,69274,2770,0,3,38011,30036,,2200,0,,18,
34914473,268032,79032,43107,77372,1,0,1,42499,tutor,algebra,6273,12351,119,MasterySection,6273,308.0,Volume Sphere,42999,2770,0,0,42690,31680,,11,0,,48,15.0
25013540,267250,84132,51703,91027,1,1,1,16031,tutor,algebra,7157,12661,8,MasterySection,7033,94.0,,55425,5056,0,3,16031,48636,,6,0,,6,6.0
38198167,290894,96286,42903,76421,0,1,1,4389,tutor,choose_1,6272,14414,96,MasterySection,6272,297.0,Area Trapezoid,69274,2770,0,0,4389,31690,128720.0,,0,,3,
38184671,291354,96274,41999,74452,1,0,1,14801,tutor,algebra,6110,14415,158,MasterySection,6094,17.0,Probability of Two Distinct Events,69274,2770,0,0,14861,30871,,16-Jan,0,,60,60.0
23578696,265350,79055,36090,56286,1,1,1,1206867,tutor,algebra,5978,12352,83,MasterySection,5978,375.0,Solving Inequalities,42999,2770,0,4,1206867,32904,,4,0,,10,10.0
38171823,291339,96235,43952,79250,1,0,2,26016,tutor,choose_1,6409,14415,171,MasterySection,6409,27.0,Pythagorean Theorem,69274,2770,0,3,29039,42285,136391.0,,0,,28,28.0
23717312,265352,79057,32170,49356,0,1,1,18188,tutor,algebra,5925,12352,85,MasterySection,5925,,,42999,2770,0,3,18188,30036,,2400,0,,14,
21038827,262840,78168,32958,51099,0,1,1,21465,tutor,algebra,6992,12315,5,MasterySection,5942,310.0,Order of Operations All,45778,5056,0,8,21465,30078,,6,0,,18,
22866636,263370,78833,51753,91077,1,0,3,66046,tutor,algebra,7035,12340,9,MasterySection,7035,12.0,Mean,11804,76,3,3,88248,50151,,17,0,1.0,2,2.0
21779725,262790,78992,47934,86537,1,0,2,441797,tutor,algebra,6910,12351,28,MasterySection,6910,280.0,Addition and Subtraction Fractions,42999,2770,1,4,1286313,46266,,,1,0.0,6,6.0
34436543,280034,78581,47521,86122,1,1,1,64262,tutor,algebra,7201,12375,13,MasterySection,7201,70.0,Percent Of,46174,5056,0,4,64262,46399,,48.41,0,,74,74.0
38141235,290679,96221,78322,147960,1,1,1,55425,tutor,algebra,9873,14413,18,MasterySection,9873,2.0,Circle Graph,69274,2770,0,0,55425,78167,,21,0,,5,5.0
32824092,277898,85693,69066,128466,1,0,1,183120,tutor,algebra,8926,12872,46,MasterySection,8926,350.0,Solving Systems of Linear Equations,45671,5049,3,3,299786,60008,,,1,1.0,1,1.0
33702117,279733,78571,50962,89876,1,0,2,153844,tutor,algebra,7220,12262,5,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,3,156781,47492,,18,0,,46,46.0
33666575,279732,78540,50351,89236,1,1,1,31265,tutor,algebra,7212,12262,6,MasterySection,6272,296.0,Area Rectangle,46174,5056,0,2,31265,30000,,169,0,,19,19.0
31750682,274904,79609,69195,128655,1,0,6,41532,tutor,algebra,8936,12436,13,MasterySection,8936,82.0,Scientific Notation,43007,2770,2,2,231157,46036,,2.38 x 10 x 10 x 10 x 10 x 10 x 10 x 10,0,1.0,1,1.0
38255918,291448,96269,57398,107809,1,1,1,138721,tutor,algebra,5970,14415,63,MasterySection,5970,311.0,Equation Solving Two or Fewer Steps,69274,2770,0,0,138721,55901,,-10.5,0,,30,13.0
36395588,285788,77899,50800,89714,1,1,1,3541,tutor,algebra,7012,14033,1,MasterySection,7012,277.0,Addition and Subtraction Integers,48183,139,0,3,3541,29882,,-2,0,,224,224.0
38157128,291402,96268,40670,71143,1,1,1,14343,tutor,algebra,6056,14415,109,MasterySection,6056,46.0,Calculations with Similar Figures,69274,2770,0,0,14343,30484,,14,0,,13,13.0
23849264,263403,71810,37050,58487,1,1,1,26085,tutor,algebra,5919,12481,7,MasterySection,5919,10.0,Table,22763,73,0,0,26085,30063,,15/51,0,,2,2.0
28190851,270562,70707,47617,86218,1,1,1,7378,tutor,algebra,7179,11816,136,MasterySection,7179,65.0,Least Common Multiple,22763,73,0,4,7378,46083,,19,0,,6,6.0
32667496,276943,88012,48299,86909,1,1,1,7358,tutor,algebra,9865,13214,6,MasterySection,9865,67.0,Multiplication Fractions,60029,5448,0,3,7358,46274,,22-May,0,,6,6.0
27694885,226374,79575,41700,73465,1,1,1,25920,tutor,algebra,6093,11896,1,MasterySection,6093,18.0,Probability of a Single Event,14630,2770,0,0,25920,30246,,13-Aug,0,,3,3.0
36427554,285726,92246,69833,129617,1,0,2,1802,tutor,algebra,8950,14020,9,MasterySection,8950,333.0,Finding Slope From Equation,58932,4780,0,3,8238,57935,,3,0,,6,6.0
38209695,290643,96228,72730,134978,1,0,2,3921,tutor,fill_in_1,9906,14413,54,MasterySection,9906,,,69274,2770,0,0,13144,58035,,x^3,0,,48,40.0
26602813,267954,78286,57491,108259,0,1,1,3089,tutor,choose_1,8565,12315,25,MasterySection,5969,312.0,Equation Solving More Than Two Steps,45778,5056,0,0,3089,55836,198872.0,,0,,21,
32588864,271496,88917,48061,86666,1,0,1,46214,tutor,algebra,6913,12925,7,MasterySection,6913,280.0,Addition and Subtraction Fractions,57560,5260,3,4,77927,46267,,,1,0.0,12,12.0
35399283,281753,86426,33133,51418,1,0,1,15604,tutor,algebra,6324,12953,3,MasterySection,6324,1.0,Box and Whisker,53103,5177,3,3,23340,30059,,,1,1.0,2,2.0
26826897,267966,79073,55612,97731,1,1,1,14523,tutor,algebra,7630,12352,142,MasterySection,5968,311.0,Equation Solving Two or Fewer Steps,42999,2770,0,3,14523,54697,,-1.25,0,,38,26.0
38297760,291356,96259,41721,73531,1,0,1,62748,tutor,algebra,6094,14415,156,MasterySection,6094,16.0,Counting Methods,69274,2770,0,0,62793,30421,,5-Feb,0,,10,10.0
38191249,291328,96264,53043,93002,1,1,1,23547,tutor,fill_in_1,7112,14415,180,MasterySection,7112,290.0,Reflection,69274,2770,0,4,23547,52453,,"(2,2)",0,,5,5.0
38166197,291486,96238,34614,54129,1,1,1,7508,tutor,algebra,5964,14415,31,MasterySection,5964,67.0,Multiplication Fractions,69274,2770,0,2,7508,29862,,36/7,0,,8,8.0
36395672,285856,77899,34681,54263,0,1,1,3713,tutor,algebra,5965,14033,4,MasterySection,5965,,,48183,139,0,3,3713,30015,,7,0,,612,
28107845,270273,79031,31352,46932,1,1,1,66480,tutor,algebra,5897,12351,130,MasterySection,5897,11.0,Venn Diagram,42999,2770,0,0,66480,30304,,171,0,,14,14.0
34461245,279732,78543,52059,91383,1,1,1,33245,tutor,algebra,7212,12262,6,MasterySection,6272,298.0,Area Triangle,46174,5056,0,3,33245,30010,,75,0,,88,88.0
32192953,271216,79066,42005,74483,0,1,1,3696,tutor,algebra,6110,12352,236,MasterySection,6094,,,42999,2770,0,5,3696,30871,,2-Jan,0,,180,
34987297,280875,78884,48863,87543,1,1,1,33096,tutor,algebra,6922,12640,37,MasterySection,6922,311.0,Equation Solving Two or Fewer Steps,23907,76,0,3,33096,46277,,8,0,,1,1.0
34319561,280037,78570,53196,93156,1,1,1,79421,tutor,algebra,7228,12262,12,MasterySection,7114,11.0,Venn Diagram,46174,5056,0,2,79421,52495,,4,0,,7,7.0
32621798,274325,79070,73274,135733,1,1,1,6302,tutor,fill_in_1,9907,12886,55,MasterySection,9907,,,42999,2770,0,0,6302,58312,,2(a^2),0,,147,86.0
30090075,270928,81464,78074,147642,1,1,1,11094,tutor,algebra,9373,12873,6,MasterySection,9373,67.0,Multiplication Fractions,45671,5049,0,0,11094,78011,,16/30,0,,14,14.0
35119993,281001,78555,52067,91391,1,1,1,33169,tutor,algebra,7212,12262,23,MasterySection,6272,298.0,Area Triangle,46174,5056,0,3,33169,30010,,36,0,,143,143.0
24353096,266597,83653,39653,66576,1,1,1,5248,tutor,choose_1,8439,12634,2,MasterySection,6041,51.0,Ordering Integers,54767,5117,0,4,5248,29903,105654.0,,0,,12,12.0
34458607,279730,78504,50353,89238,1,1,1,288983,tutor,algebra,7212,12375,6,MasterySection,6272,296.0,Area Rectangle,46174,5056,0,2,288983,30000,,36,0,,28,28.0
32805612,277828,85380,46614,84902,1,0,2,5016,tutor,algebra,7012,13278,3,MasterySection,7012,277.0,Addition and Subtraction Integers,60858,1,0,3,23694,29882,,34,0,,5,5.0
38235152,290677,96278,78504,148142,1,1,1,4206,tutor,algebra,9871,14413,20,MasterySection,9871,47.0,Conversion of Fraction Decimals Percents,69274,2770,0,0,4206,78177,,4-Jan,0,,10,10.0
27846377,266682,78987,57474,108177,1,1,1,89407,tutor,algebra,5969,12351,82,MasterySection,5969,101.0,,42999,2770,0,0,89407,55834,,40/36,0,,12,12.0
30612887,271865,87132,31427,47154,0,0,1,941,tutor,algebra,10142,12765,2,MasterySection,10142,,,56898,5260,3,3,4576,30038,,,1,1.0,9,
31744880,268006,78914,41040,71716,1,1,1,15954,tutor,algebra,6065,12352,178,MasterySection,6065,25.0,Complementary and Supplementary Angles,42999,2770,0,2,15954,32881,,128,0,,2,2.0
38294210,290603,96219,74270,137953,1,1,1,33509,tutor,algebra,9884,14412,35,MasterySection,9884,,,69274,2770,0,2,33509,73582,,10/121,0,,141,71.0
36428632,285726,92250,69827,129611,1,1,1,4080,tutor,algebra,8950,14020,9,MasterySection,8950,333.0,Finding Slope From Equation,58932,4780,0,3,4080,56520,,7-Aug,0,,3,3.0
30250901,270953,85685,53630,93601,1,1,1,277446,tutor,algebra,7119,12873,21,MasterySection,7119,12.0,Mean,45671,5049,0,4,277446,52589,,35.89,0,,2,2.0
38304995,290620,96225,52670,92350,1,0,3,31661,tutor,algebra,9868,14412,18,MasterySection,9868,2.0,Circle Graph,69274,2770,0,3,88684,30037,,128,0,,1,1.0
38306071,290764,96225,41955,74306,1,1,1,18134,tutor,algebra,6109,14414,231,MasterySection,6094,17.0,Probability of Two Distinct Events,69274,2770,0,0,18134,31125,,24,0,,26,26.0
21982270,263250,80173,31311,46810,0,0,2,17968,tutor,algebra,5913,12466,9,MasterySection,5897,,,48003,1998,0,3,21599,30328,,2,0,,14,
35107830,281001,78522,50392,89285,1,0,3,0,tutor,algebra,7212,12262,23,MasterySection,6272,297.0,Area Trapezoid,46174,5056,2,3,81095,30012,,336,0,0.0,123,123.0
26863028,262759,79030,38048,61096,1,1,1,46237,tutor,algebra,6018,12351,38,MasterySection,6018,47.0,Conversion of Fraction Decimals Percents,42999,2770,0,5,46237,29866,,40%,0,,8,8.0
25355383,267390,79693,46655,84943,1,1,1,3777,tutor,algebra,8746,12237,28,MasterySection,6849,47.0,Conversion of Fraction Decimals Percents,48181,139,0,2,3777,29872,,0.44,0,,9,9.0
28236349,270274,78979,31317,46829,0,1,1,24086,tutor,algebra,5913,12351,131,MasterySection,5897,,,42999,2770,0,4,24086,30328,,40,0,,146,
30039640,270288,79019,53465,93436,1,0,1,5962,tutor,algebra,7118,12351,149,MasterySection,7118,77.0,Finding Percents,42999,2770,3,3,23845,52571,,,1,1.0,1,1.0
34298517,279733,78544,52325,91659,1,1,1,161476,tutor,algebra,7220,12262,5,MasterySection,6180,317.0,Greatest Common Factor,46174,5056,0,3,161476,47492,,5,0,,60,60.0
30126976,270289,78979,36844,57714,0,0,4,4693,tutor,choose_1,5916,12351,150,MasterySection,5916,,,42999,2770,0,4,11332,30397,86275.0,,0,,173,
29887700,271061,78958,47287,85805,1,1,1,7157,tutor,algebra,9585,12438,18,MasterySection,6876,47.0,Conversion of Fraction Decimals Percents,23907,76,0,3,7157,29869,,20/100,0,,46,46.0
22041608,263981,78833,53405,93376,1,1,1,55105,tutor,algebra,7708,12340,14,MasterySection,7118,37.0,,11804,76,0,2,55105,52570,,104.4,0,,6,6.0
28733899,271060,78957,38055,61103,1,0,1,7438,tutor,algebra,9584,12438,17,MasterySection,6018,47.0,Conversion of Fraction Decimals Percents,23907,76,2,5,51719,29866,,,1,0.0,11,11.0
34909687,272198,79721,48008,86613,1,0,2,45622,tutor,algebra,7192,12617,17,MasterySection,6912,79.0,Proportion,54857,5056,3,3,61292,46362,,16,0,1.0,3,3.0
34972287,270167,84123,49779,88475,1,0,4,7280,tutor,algebra,7169,12661,23,MasterySection,6948,54.0,Rounding,55425,5056,4,4,19954,29908,,6.47,0,1.0,10,10.0
28867490,270561,75361,50979,89893,1,0,4,2968,tutor,algebra,7014,11816,135,MasterySection,7014,277.0,Addition and Subtraction Integers,22763,73,0,3,19109,29949,,-1,0,,29,29.0
32057589,271254,78970,44703,81207,1,0,0,60065,tutor,algebra,6467,12351,177,MasterySection,6467,27.0,Pythagorean Theorem,42999,2770,0,0,60065,42088,,,2,,26,26.0
33666445,279732,78538,52068,91392,1,1,1,18505,tutor,algebra,7212,12262,6,MasterySection,6272,298.0,Area Triangle,46174,5056,0,3,18505,30010,,36,0,,192,192.0
32693630,276939,88147,34581,54077,0,1,1,7154,tutor,algebra,9862,13214,2,MasterySection,5962,,,60029,5448,0,2,7154,30677,,0,0,,41,
33701691,279728,78902,50923,89837,1,1,1,114486,tutor,algebra,7220,12375,5,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,3,114486,47492,,5,0,,120,120.0
29077106,271446,78945,38062,61110,1,0,4,8171,tutor,algebra,6018,12438,21,MasterySection,6018,47.0,Conversion of Fraction Decimals Percents,23907,76,2,5,39545,29866,,77%,0,0.0,39,39.0
31944395,272601,86553,34600,54115,1,1,1,3719,tutor,algebra,5964,12963,32,MasterySection,5964,67.0,Multiplication Fractions,45671,5049,0,2,3719,29862,,21/21,0,,4,4.0
34777824,271259,79012,42114,74813,1,1,1,57150,tutor,algebra,6055,12351,181,MasterySection,6055,22.0,Interior Angles Triangle,42999,2770,0,0,57150,30409,,142,0,,7,7.0
38203967,290777,96223,53786,93757,1,0,13,32146,tutor,algebra,7123,14414,229,MasterySection,7123,17.0,Probability of Two Distinct Events,69274,2770,4,4,60240,52604,,2-Jan,0,1.0,57,57.0
36342835,285718,92250,50751,89665,1,1,1,5335,tutor,algebra,7012,14020,1,MasterySection,7012,277.0,Addition and Subtraction Integers,58932,4780,0,4,5335,29881,,-8,0,,244,244.0
26838461,262764,78986,57827,108966,1,1,1,34658,tutor,algebra,6009,12351,39,MasterySection,6009,77.0,Finding Percents,42999,2770,0,0,34658,55692,,59,0,,5,5.0
